Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Year,City,State
60633,12754,36.9,47136,23128,2384,18.692175,2015,Chicago,IL 
60634,74093,39,56382,25280,8424,11.36949509,2015,Chicago,IL 
60636,37278,34.3,27871,12973,14060,37.7166157,2015,Chicago,IL 
60637,50326,30,26845,20048,18938,37.63064817,2015,Chicago,IL 
60638,57958,37.7,62511,26152,4762,8.216294558,2015,Chicago,IL 
60639,91379,31.3,38798,14979,22883,25.04185863,2015,Chicago,IL 
60640,66050,37.4,47631,38726,13742,20.80545042,2015,Chicago,IL 
60641,72588,35.7,51597,23988,10451,14.39769659,2015,Chicago,IL 
60642,19989,31.5,79633,48596,2714,13.57746761,2015,Chicago,IL 
60643,50992,43.8,59593,28118,7822,15.33966112,2015,Chicago,IL 
60644,49080,32.7,26882,14150,16277,33.16422168,2015,Chicago,IL 
60645,45873,35.8,47633,26033,9585,20.89464391,2015,Chicago,IL 
60646,28203,43.8,73246,40214,1521,5.393043293,2015,Chicago,IL 
60647,88269,31.4,56257,32155,17447,19.76571616,2015,Chicago,IL 
60649,45305,37.7,26797,19906,15000,33.10892837,2015,Chicago,IL 
60651,61287,33.4,32006,15691,18566,30.29353697,2015,Chicago,IL 
60652,42176,36.2,61797,23349,5296,12.5569044,2015,Chicago,IL 
60653,30683,36.2,25923,21852,11370,37.05635042,2015,Chicago,IL 
60654,15934,32.5,90520,95767,1499,9.407556169,2015,Chicago,IL 
60655,28479,37.8,87105,35414,1101,3.866006531,2015,Chicago,IL 
60656,28526,40.1,57308,31935,3830,13.42634789,2015,Chicago,IL 
60657,69147,30.9,79638,65121,6755,9.769042764,2015,Chicago,IL 
60659,38276,34.3,48104,22032,8309,21.70811997,2015,Chicago,IL 
60660,40719,36.8,41412,32331,8112,19.92190378,2015,Chicago,IL 
60661,8875,31,98882,71432,1209,13.62253521,2015,Chicago,IL 
60706,23452,46.8,52429,26407,2421,10.32321337,2015,Chicago,IL 
60707,43005,37.8,54669,25455,5222,12.1427741,2015,Chicago,IL 
60712,12666,47,94329,41666,762,6.016106111,2015,Chicago,IL 
60714,30056,49.5,51690,27507,3336,11.09928134,2015,Chicago,IL 
60803,23133,33.7,52100,22909,2514,10.86759175,2015,Chicago,IL 
60804,84361,28.5,41866,14571,17911,21.23137469,2015,Chicago,IL 
60805,19934,39.6,64385,30000,1631,8.182000602,2015,Chicago,IL 
60827,28677,31,31063,16594,9662,33.69250619,2015,Chicago,IL 
75201,12009,31.3,81376,75436,1674,13.93954534,2015,Dallas,TX
75202,2206,30.8,81397,65840,313,14.18857661,2015,Dallas,TX
75203,15549,33.3,30314,17022,5244,33.72564152,2015,Dallas,TX
75204,28672,29.7,68263,56215,5559,19.38825335,2015,Dallas,TX
75205,24050,32.4,121024,85403,1268,5.272349272,2015,Dallas,TX
75206,38826,31,56071,45287,6518,16.78771957,2015,Dallas,TX
75207,8932,32.4,81677,22793,226,2.530228392,2015,Dallas,TX
75208,30139,33.6,46788,25835,6954,23.07309466,2015,Dallas,TX
75209,14430,37.9,78917,67397,1166,8.08038808,2015,Dallas,TX
75210,7365,32.4,19882,9720,3649,49.54514596,2015,Dallas,TX
75211,76261,28.5,36886,13682,20682,27.12002203,2015,Dallas,TX
75212,26043,29.5,29860,11591,8104,31.11776677,2015,Dallas,TX
75214,33815,36.9,75955,57154,3372,9.971905959,2015,Dallas,TX
75215,14645,41.2,25473,15383,5173,35.32263571,2015,Dallas,TX
75216,51133,34.7,23426,11697,21213,41.48592885,2015,Dallas,TX
75217,82353,28.1,33259,12116,26852,32.60597671,2015,Dallas,TX
75218,22264,40.8,70073,45342,2735,12.28440532,2015,Dallas,TX
75219,22237,38,62066,64003,3042,13.67990286,2015,Dallas,TX
75220,44450,30.5,39863,26432,11190,25.17435321,2015,Dallas,TX
75223,13573,33.4,36583,19687,3471,25.57282841,2015,Dallas,TX
75224,35655,27.5,35547,15016,10714,30.04908148,2015,Dallas,TX
75225,21001,45.9,151967,100071,526,2.504642636,2015,Dallas,TX
75226,3571,34.8,50739,29094,1164,32.59591151,2015,Dallas,TX
75227,57876,28.3,36994,13982,16308,28.17748289,2015,Dallas,TX
75228,73579,31,36457,17611,20150,27.3855312,2015,Dallas,TX
75229,32806,36.7,78806,45915,4331,13.20185332,2015,Dallas,TX
75230,27052,43.8,69893,68038,2371,8.764601508,2015,Dallas,TX
75231,37979,30.3,31891,24688,13000,34.22944259,2015,Dallas,TX
75232,29155,36.7,34105,16272,8922,30.60195507,2015,Dallas,TX
75233,15373,30.6,39066,16483,4301,27.97762311,2015,Dallas,TX
75234,30682,38.2,56573,27071,4114,13.40851313,2015,Dallas,TX
75235,18914,32.1,44620,21061,5274,27.88410701,2015,Dallas,TX
75236,16406,30,39155,18884,3272,19.94392296,2015,Dallas,TX
75237,19312,27.7,27742,14316,5767,29.86226181,2015,Dallas,TX
75238,31362,33.3,51838,33330,5626,17.93890696,2015,Dallas,TX
75240,26603,30,37306,22773,8378,31.49268879,2015,Dallas,TX
75241,29362,35.5,33481,16781,7367,25.09025271,2015,Dallas,TX
75243,61406,30.7,36048,23194,16538,26.93222161,2015,Dallas,TX
75244,13351,40.2,76467,50228,836,6.261703243,2015,Dallas,TX
75246,2895,30.8,33348,25020,1244,42.97063903,2015,Dallas,TX
75247,629,58.5,15179,9651,383,60.89030207,2015,Dallas,TX
75248,35236,41.7,72735,49906,2419,6.865137927,2015,Dallas,TX
75249,14496,33.3,52242,21590,1905,13.14155629,2015,Dallas,TX
75251,2876,30.9,67883,48329,384,13.35187761,2015,Dallas,TX
75252,25749,35.5,56806,47299,3785,14.69959998,2015,Dallas,TX
75253,19514,27.2,36954,13256,5617,28.78446244,2015,Dallas,TX
75254,25375,31.1,42394,33473,4880,19.23152709,2015,Dallas,TX
75287,52559,31.7,48662,36882,6519,12.40320402,2015,Dallas,TX
77002,11922,33.8,62089,37196,922,7.733601745,2015,Houston,TX
77003,10438,32.7,39039,28746,3987,38.1969726,2015,Houston,TX
77004,35739,28.1,47523,30732,6905,19.32063012,2015,Houston,TX
77005,27187,38,166203,94080,854,3.141207195,2015,Houston,TX
77006,21795,34.8,71158,64474,2412,11.06675843,2015,Houston,TX
77007,33029,33.5,107580,76163,3211,9.721759666,2015,Houston,TX
77008,31868,35.5,82058,57264,2792,8.761139701,2015,Houston,TX
77009,39260,34.1,43830,27669,10353,26.3703515,2015,Houston,TX
77010,809,42.7,250001,181821,97,11.99011125,2015,Houston,TX
77011,19303,33,26922,12052,6655,34.47650624,2015,Houston,TX
77012,20494,32.3,34891,14606,5193,25.33912365,2015,Houston,TX
77013,21111,29.2,38807,13570,5435,25.74487234,2015,Houston,TX
77014,33960,29.3,41033,18335,8829,25.99823322,2015,Houston,TX
77015,57141,28.9,43058,17338,12837,22.46548013,2015,Houston,TX
77016,26587,40.8,30746,15383,6910,25.99014556,2015,Houston,TX
77017,33709,31.7,39288,15969,6799,20.16968762,2015,Houston,TX
77018,27513,37.7,69048,41962,4251,15.45087777,2015,Houston,TX
77019,20644,38.8,101297,89050,1958,9.484596009,2015,Houston,TX
77020,26005,32.4,27052,14361,9323,35.85079792,2015,Houston,TX
77021,26209,33.8,32800,20908,7624,29.08924415,2015,Houston,TX
77022,28430,34.3,30852,14673,8287,29.14878649,2015,Houston,TX
77023,28316,33.4,36065,17652,7847,27.71224749,2015,Houston,TX
77024,37042,44.1,114223,85306,1468,3.963068949,2015,Houston,TX
77025,28305,35.2,66559,52829,2794,9.871047518,2015,Houston,TX
77026,22485,35.3,22242,12222,9170,40.78274405,2015,Houston,TX
77027,15749,36.8,89276,90319,939,5.96228332,2015,Houston,TX
77028,14558,38.7,29953,16057,3817,26.21926089,2015,Houston,TX
77029,17835,34.6,28797,13410,6139,34.42108214,2015,Houston,TX
77030,10279,32.6,71883,61458,1330,12.93900185,2015,Houston,TX
77031,18380,30.4,39787,17462,4208,22.89445049,2015,Houston,TX
77032,13032,25.5,23498,10612,5474,42.00429711,2015,Houston,TX
77033,27478,35.7,28845,13756,8628,31.39966519,2015,Houston,TX
77034,39496,27.6,43814,18046,7897,19.99442982,2015,Houston,TX
77035,36515,32.8,38889,23155,10495,28.74161304,2015,Houston,TX
77036,75302,29.8,27204,14688,28358,37.65902632,2015,Houston,TX
77037,20832,30.9,37521,13002,6182,29.67549923,2015,Houston,TX
77038,28811,27.8,40603,13756,7421,25.75752317,2015,Houston,TX
77039,29660,26.9,36604,12141,9733,32.81523938,2015,Houston,TX
77040,47051,33,51998,28575,6757,14.36101252,2015,Houston,TX
77041,36368,35.6,75185,34091,3966,10.90519138,2015,Houston,TX
77042,39384,31.8,44520,33552,8095,20.55403209,2015,Houston,TX
77043,25104,35,58655,28118,4074,16.22848948,2015,Houston,TX
77044,37753,29.9,73716,28465,4824,12.77779249,2015,Houston,TX
77045,33917,30.5,40488,15810,9392,27.69112834,2015,Houston,TX
77046,961,41,98047,108372,46,4.786680541,2015,Houston,TX
77047,25073,32.7,50180,22035,4532,18.07522036,2015,Houston,TX
77048,16428,33.3,40407,16776,3711,22.58948137,2015,Houston,TX
77049,31111,29.6,52287,19783,4652,14.95291055,2015,Houston,TX
77050,4805,28.2,54500,22380,604,12.57023933,2015,Houston,TX
77051,15141,34.3,23832,13293,5609,37.04510931,2015,Houston,TX
77053,31028,29.6,46289,16116,6077,19.58553565,2015,Houston,TX
77054,22862,29.1,46019,32620,4999,21.86597848,2015,Houston,TX
77055,43691,32.9,45332,31021,10846,24.82433453,2015,Houston,TX
77056,18685,40.5,93143,81387,801,4.286861119,2015,Houston,TX
77057,39905,34.1,56792,50463,7312,18.32351836,2015,Houston,TX
77058,16881,35.8,51868,34923,3089,18.29867899,2015,Houston,TX
77059,18079,45,128406,56500,362,2.002323137,2015,Houston,TX
77060,45648,25.5,25968,11077,19167,41.98869611,2015,Houston,TX
77061,25155,30,33828,17714,6548,26.03061022,2015,Houston,TX
77062,26448,40,84051,38483,2336,8.832425892,2015,Houston,TX
77063,36772,32.4,46285,35276,8196,22.28869792,2015,Houston,TX
77064,47361,34,63594,27872,5508,11.62982201,2015,Houston,TX
77065,38652,33.7,53769,29309,4641,12.00714064,2015,Houston,TX
77066,32860,32.7,60816,22429,4574,13.91965916,2015,Houston,TX
77067,31966,28.4,38720,16126,7475,23.38422073,2015,Houston,TX
77068,11015,40.2,71276,36939,1053,9.55969133,2015,Houston,TX
77069,17286,45.8,67618,49024,1137,6.57757723,2015,Houston,TX
77070,49622,33.1,69929,33617,4475,9.018177421,2015,Houston,TX
77071,28003,35.9,46871,23769,5063,18.08020569,2015,Houston,TX
77072,58871,33,37060,15143,15965,27.11861528,2015,Houston,TX
77073,42085,27.7,53450,20109,6273,14.9055483,2015,Houston,TX
77074,36764,32.3,34529,17003,11552,31.4220433,2015,Houston,TX
77075,42569,28.9,46043,17747,7908,18.57689868,2015,Houston,TX
77076,34467,27.1,31093,11442,13160,38.18144892,2015,Houston,TX
77077,54931,34.3,63559,43313,5867,10.68067212,2015,Houston,TX
77078,16325,30.1,31118,12421,5146,31.52220521,2015,Houston,TX
77079,33013,39.8,100367,54190,2681,8.121043225,2015,Houston,TX
77080,47080,31.1,40983,18618,13177,27.98853016,2015,Houston,TX
77081,45039,30.1,27187,15944,18141,40.27842536,2015,Houston,TX
77082,54555,32.9,49813,28891,7118,13.04738337,2015,Houston,TX
77083,74174,33.3,52045,19802,11543,15.56205679,2015,Houston,TX
77084,102437,33,63597,26812,12061,11.77406601,2015,Houston,TX
77085,17571,32.4,56153,18440,1962,11.166126,2015,Houston,TX
77086,28886,30.4,41466,14586,7814,27.05116666,2015,Houston,TX
77087,36855,30.9,32206,13751,11527,31.27662461,2015,Houston,TX
77088,55593,32.5,42299,17055,13004,23.39143417,2015,Houston,TX
77089,53320,34.9,65251,24143,5126,9.613653413,2015,Houston,TX
77090,35958,28.8,37910,21479,7669,21.32766005,2015,Houston,TX
77091,23442,35.6,30038,17732,7487,31.93840116,2015,Houston,TX
77092,37022,32.5,37085,19683,11329,30.60072389,2015,Houston,TX
77093,42735,29.6,32317,12161,14548,34.04235404,2015,Houston,TX
77094,8897,43.3,170069,76737,228,2.562661571,2015,Houston,TX
77095,71473,35.1,88043,36781,6946,9.718355183,2015,Houston,TX
77096,36145,36.7,60575,39071,5462,15.11135703,2015,Houston,TX
77098,12271,34.5,80932,77430,1073,8.744193627,2015,Houston,TX
77099,47166,32.3,35209,16372,11387,24.14239071,2015,Houston,TX
78201,42828,37,34526,18295,9173,21.41823106,2015,San Antonio,TX
78202,12299,28.7,22506,12080,5870,47.72745752,2015,San Antonio,TX
78203,6414,32.5,27348,14059,2334,36.38914874,2015,San Antonio,TX
78204,11574,35.6,31468,21495,3881,33.53205461,2015,San Antonio,TX
78205,1083,57.7,30196,31763,308,28.43951985,2015,San Antonio,TX
78207,52990,31,23744,11134,20042,37.82223061,2015,San Antonio,TX
78208,4234,35.2,25116,11957,1257,29.68823807,2015,San Antonio,TX
78209,41008,40.9,63966,49128,4202,10.24678112,2015,San Antonio,TX
78210,39258,34.3,34908,16578,10195,25.9692292,2015,San Antonio,TX
78211,33922,32.3,33144,12541,8235,24.27628088,2015,San Antonio,TX
78212,28478,37.9,40389,28282,5173,18.16489922,2015,San Antonio,TX
78213,42370,35,40508,22729,7838,18.49893793,2015,San Antonio,TX
78214,24791,32.6,30357,13676,8043,32.44322536,2015,San Antonio,TX
78215,1901,33.5,51853,37604,568,29.87901105,2015,San Antonio,TX
78216,40327,34.5,43046,29088,6568,16.28685496,2015,San Antonio,TX
78217,32897,35.9,45557,25271,5695,17.31160896,2015,San Antonio,TX
78218,34606,33.1,38625,19368,6709,19.38681154,2015,San Antonio,TX
78219,15392,31.9,35812,16978,3328,21.62162162,2015,San Antonio,TX
78220,16255,37.3,30172,13829,4426,27.22854506,2015,San Antonio,TX
78221,37743,32.6,36977,14959,9007,23.86402777,2015,San Antonio,TX
78222,22365,31.4,42004,18762,4867,21.7616812,2015,San Antonio,TX
78223,53478,33.2,37785,16209,12606,23.57231011,2015,San Antonio,TX
78224,19866,31.7,41938,15591,3995,20.10973523,2015,San Antonio,TX
78225,13959,36.5,30468,13554,4371,31.31313131,2015,San Antonio,TX
78226,5704,38.5,26132,14764,1897,33.25736325,2015,San Antonio,TX
78227,48807,30.2,36654,14276,14088,28.86471203,2015,San Antonio,TX
78228,61940,33.3,36692,16176,17713,28.59702938,2015,San Antonio,TX
78229,30897,30.4,36290,22024,7584,24.54607243,2015,San Antonio,TX
78230,43388,34.2,56392,35159,6592,15.19314096,2015,San Antonio,TX
78231,8098,41.9,84714,43847,889,10.97801926,2015,San Antonio,TX
78232,38057,38,66665,37535,2451,6.440339491,2015,San Antonio,TX
78233,47707,34.7,55311,23530,7343,15.39187121,2015,San Antonio,TX
78234,6568,20.7,61923,16305,304,4.628501827,2015,San Antonio,TX
78235,942,29.9,48788,26385,119,12.63269639,2015,San Antonio,TX
78236,8288,20.4,61090,13871,216,2.606177606,2015,San Antonio,TX
78237,37195,34,26426,11876,12663,34.04489851,2015,San Antonio,TX
78238,25954,34.3,44854,22984,3409,13.13477691,2015,San Antonio,TX
78239,28353,38.2,56898,23562,3524,12.42901986,2015,San Antonio,TX
78240,56938,31.5,49463,26965,8415,14.77923355,2015,San Antonio,TX
78242,33369,27.6,37572,12754,9535,28.57442536,2015,San Antonio,TX
78243,340,21.6,-666666666,15376,0,0,2015,San Antonio,TX
78244,31379,30.8,57083,20918,4643,14.79651997,2015,San Antonio,TX
78245,64505,29.4,59624,20553,9542,14.79265173,2015,San Antonio,TX
78247,52097,35.1,69067,28818,3638,6.983127627,2015,San Antonio,TX
78248,14618,43.5,100648,51472,415,2.838965659,2015,San Antonio,TX
78249,54075,28.9,64945,27719,8830,16.32917245,2015,San Antonio,TX
78250,58202,33.8,61700,25077,5571,9.571836019,2015,San Antonio,TX
78251,56996,30.5,65869,26505,4915,8.623412169,2015,San Antonio,TX
78252,8947,30,54254,15343,569,6.359673634,2015,San Antonio,TX
78253,36184,32.6,90066,31602,2250,6.218217997,2015,San Antonio,TX
78254,51049,31.6,76532,26871,3629,7.108856197,2015,San Antonio,TX
78255,13015,38.9,122806,47874,471,3.618901268,2015,San Antonio,TX
78256,8837,27.1,68686,42138,1966,22.24736902,2015,San Antonio,TX
78257,4469,41.3,114041,64560,363,8.122622511,2015,San Antonio,TX
78258,43569,34.7,105681,47945,1696,3.892675985,2015,San Antonio,TX
78259,23887,35.5,96962,37405,930,3.893331101,2015,San Antonio,TX
78260,28279,35.7,111076,41762,1295,4.57936985,2015,San Antonio,TX
78261,15383,34.4,102229,43826,381,2.47676006,2015,San Antonio,TX
78263,4766,37.7,68480,27559,179,3.755770038,2015,San Antonio,TX
78264,10768,32.6,43609,15744,2569,23.8577266,2015,San Antonio,TX
78266,6061,46,108309,46310,125,2.062365946,2015,San Antonio,TX
85003,9479,37.3,41038,30082,2592,27.34465661,2015,Phoenix,AZ
85004,4610,35.9,30202,31399,1413,30.65075922,2015,Phoenix,AZ
85006,26440,31,26317,13433,12293,46.49394856,2015,Phoenix,AZ
85007,14445,33.9,28380,18481,5872,40.6507442,2015,Phoenix,AZ
85008,57086,28.9,33481,16078,19099,33.45653926,2015,Phoenix,AZ
85009,46782,28.2,21719,9887,22071,47.17840195,2015,Phoenix,AZ
85012,6279,44.6,58108,45093,754,12.00828157,2015,Phoenix,AZ
85013,20228,39.2,50247,37333,2767,13.67905873,2015,Phoenix,AZ
85014,25553,36.4,43369,27793,5420,21.21081673,2015,Phoenix,AZ
85015,39441,30.6,29729,16367,14596,37.00717527,2015,Phoenix,AZ
85016,34901,38.6,48864,33782,7027,20.13409358,2015,Phoenix,AZ
85017,40048,26.7,28533,12285,15344,38.31402317,2015,Phoenix,AZ
85018,37978,39.4,54176,42593,6211,16.35420507,2015,Phoenix,AZ
85019,24978,29.4,25057,10259,11708,46.87324846,2015,Phoenix,AZ
85020,32670,43.3,46596,30253,6499,19.89286807,2015,Phoenix,AZ
85021,38994,33.4,36190,25225,12025,30.83807765,2015,Phoenix,AZ
85022,49112,38.9,46475,28430,8464,17.23407721,2015,Phoenix,AZ
85023,31995,35.4,48935,27064,5059,15.8118456,2015,Phoenix,AZ
85024,24077,36.2,64982,32210,2856,11.86194293,2015,Phoenix,AZ
85027,35834,34.9,51332,26253,4500,12.5579059,2015,Phoenix,AZ
85028,19000,48.6,89010,46323,768,4.042105263,2015,Phoenix,AZ
85029,44964,35.2,41385,20561,8883,19.75580464,2015,Phoenix,AZ
85031,28338,27,21422,8922,14254,50.2999506,2015,Phoenix,AZ
85032,72222,35.2,48036,24122,13299,18.41405666,2015,Phoenix,AZ
85033,61118,25.9,33662,11046,21730,35.55417389,2015,Phoenix,AZ
85034,4171,27.8,21488,11867,2207,52.91297051,2015,Phoenix,AZ
85035,55354,24.2,31803,10959,21141,38.19236189,2015,Phoenix,AZ
85037,48348,27.1,48335,16728,9140,18.90460826,2015,Phoenix,AZ
85040,31850,27.5,31894,13587,12204,38.31711146,2015,Phoenix,AZ
85041,59188,28.8,42830,16587,15158,25.60992093,2015,Phoenix,AZ
85042,41917,32.1,45127,20129,10764,25.67931865,2015,Phoenix,AZ
85043,35301,26.7,41744,13961,8487,24.04181185,2015,Phoenix,AZ
85044,38608,39.1,70217,40149,2335,6.047969333,2015,Phoenix,AZ
85045,7381,39.2,120313,48460,181,2.452242244,2015,Phoenix,AZ
85048,34462,40.8,96041,45268,2233,6.47960072,2015,Phoenix,AZ
85050,30083,37.9,78673,40181,2541,8.446630988,2015,Phoenix,AZ
85051,42752,33.4,38098,17838,11387,26.63501123,2015,Phoenix,AZ
85053,27982,37.1,44886,23289,3441,12.29719105,2015,Phoenix,AZ
85054,6049,39.2,76558,50655,183,3.025293437,2015,Phoenix,AZ
85083,19195,36.8,97031,36670,472,2.458973691,2015,Phoenix,AZ
85085,19529,34.1,81250,37358,1231,6.303446157,2015,Phoenix,AZ
85086,41102,39.5,83135,35717,1702,4.140917717,2015,Phoenix,AZ
85087,7900,47.3,71451,33298,435,5.506329114,2015,Phoenix,AZ
90001,57227,28,33887,11072,18568,32.44622294,2015,Los Angeles,CA
90002,50626,26.4,30413,10666,18717,36.97112156,2015,Los Angeles,CA
90003,69502,27.3,30805,10247,25307,36.41190182,2015,Los Angeles,CA
90004,64008,35.7,40612,27207,14983,23.4080115,2015,Los Angeles,CA
90005,38979,34.4,31142,19500,11409,29.26960671,2015,Los Angeles,CA
90006,61625,33.6,31521,13496,18198,29.53022312,2015,Los Angeles,CA
90007,43426,24.2,22304,10804,18511,42.6265371,2015,Los Angeles,CA
90008,31837,43.9,36564,26576,7316,22.97955209,2015,Los Angeles,CA
90010,3740,38.8,45786,38078,578,15.45454545,2015,Los Angeles,CA
90011,104058,28,30251,9641,43801,42.09287128,2015,Los Angeles,CA
90012,30860,36.8,31576,20388,7455,24.15748542,2015,Los Angeles,CA
90013,11299,42.8,19887,32937,4919,43.53482609,2015,Los Angeles,CA
90014,7006,42.7,23642,35955,2945,42.03539823,2015,Los Angeles,CA
90015,18767,32.8,29684,24367,6851,36.50556828,2015,Los Angeles,CA
90016,47590,35.2,38330,20224,11035,23.18764446,2015,Los Angeles,CA
90017,24336,30.6,22754,18789,11572,47.55095332,2015,Los Angeles,CA
90018,49824,34.3,33864,16489,13560,27.21579961,2015,Los Angeles,CA
90019,67553,37.6,46571,28391,14320,21.19817033,2015,Los Angeles,CA
90020,39866,34.5,38849,27456,8012,20.09732604,2015,Los Angeles,CA
90021,2970,45.4,12813,22769,1415,47.64309764,2015,Los Angeles,CA
90022,68136,31.6,37916,13450,17676,25.94223318,2015,Los Angeles,CA
90023,46288,30.5,35736,12010,14314,30.92378154,2015,Los Angeles,CA
90024,50693,23,57202,42671,12565,24.78645967,2015,Los Angeles,CA
90025,46107,34.6,71183,48386,5752,12.47532913,2015,Los Angeles,CA
90026,68520,34.7,47993,27897,15622,22.79918272,2015,Los Angeles,CA
90027,46646,38.9,51595,39968,8158,17.48917378,2015,Los Angeles,CA
90028,30380,33.2,33582,27436,7987,26.29032258,2015,Los Angeles,CA
90029,40472,34.9,33912,19069,10921,26.98408776,2015,Los Angeles,CA
90031,39422,35.6,34994,16226,11813,29.9655015,2015,Los Angeles,CA
90032,47099,33.7,45457,17853,10405,22.09176416,2015,Los Angeles,CA
90033,48277,29.4,27622,11721,17454,36.15386209,2015,Los Angeles,CA
90034,58069,33.1,58004,36346,9727,16.75076202,2015,Los Angeles,CA
90035,30852,37,73794,48719,3634,11.77881499,2015,Los Angeles,CA
90036,37640,35,69894,50387,5134,13.63974495,2015,Los Angeles,CA
90037,62872,29.3,27179,10968,25572,40.67311363,2015,Los Angeles,CA
90038,28577,32.7,33800,23317,8632,30.20610981,2015,Los Angeles,CA
90039,28149,39.1,70560,41325,2889,10.26324203,2015,Los Angeles,CA
90040,12699,33.9,44964,15989,2084,16.410741,2015,Los Angeles,CA
90041,28796,40.5,63358,31244,3384,11.75163217,2015,Los Angeles,CA
90042,62650,34.8,49630,22169,12891,20.57621708,2015,Los Angeles,CA
90043,43129,40.4,38180,25910,9291,21.5423497,2015,Los Angeles,CA
90044,88975,30.5,29206,13016,32387,36.40011239,2015,Los Angeles,CA
90045,41922,34.1,75684,41416,4674,11.14927723,2015,Los Angeles,CA
90046,51651,38.9,57941,58585,7927,15.34723432,2015,Los Angeles,CA
90047,48678,37,39269,18901,10618,21.81272854,2015,Los Angeles,CA
90048,22498,36.9,78940,64632,1993,8.858565206,2015,Los Angeles,CA
90049,35427,41.7,115629,95318,2202,6.215598273,2015,Los Angeles,CA
90056,8537,50.7,84099,50630,546,6.395689352,2015,Los Angeles,CA
90057,46509,33.5,27890,14068,16710,35.92852996,2015,Los Angeles,CA
90058,2680,26.3,17018,9299,1576,58.80597015,2015,Los Angeles,CA
90059,44648,26.1,32506,11022,17180,38.47876725,2015,Los Angeles,CA
90061,28135,28,33731,12679,9552,33.95059534,2015,Los Angeles,CA
90062,33353,33.6,34588,14223,9229,27.6706743,2015,Los Angeles,CA
90063,53813,30.8,40006,13697,14779,27.46362403,2015,Los Angeles,CA
90064,26384,39.5,87283,57455,2118,8.02759248,2015,Los Angeles,CA
90065,46904,37.8,54078,26522,9638,20.54835408,2015,Los Angeles,CA
90066,59124,37.3,68132,40820,7096,12.00189432,2015,Los Angeles,CA
90067,2330,59.2,97891,130209,155,6.652360515,2015,Los Angeles,CA
90068,21233,39.7,73693,73542,2411,11.35496633,2015,Los Angeles,CA
90069,20132,42.8,78979,82091,2188,10.86826942,2015,Los Angeles,CA
90073,862,53.7,-666666666,10054,451,52.32018561,2015,Los Angeles,CA
90077,8844,47.4,164281,96614,350,3.957485301,2015,Los Angeles,CA
90089,3334,19.2,-666666666,3723,12,0.359928014,2015,Los Angeles,CA
90094,6858,33.6,104367,60361,887,12.93379994,2015,Los Angeles,CA
90201,102946,28.2,37254,11822,29406,28.56449012,2015,San Diego,CA
92101,36295,36.6,56245,48423,7754,21.36382422,2015,San Diego,CA
92102,45461,30.7,41840,19543,13290,29.23384879,2015,San Diego,CA
92103,33241,39.6,69546,51660,3257,9.79814085,2015,San Diego,CA
92104,44756,35.2,48716,32606,7800,17.42783091,2015,San Diego,CA
92105,71832,29.3,36018,15101,20154,28.05713331,2015,San Diego,CA
92106,18415,39.4,81065,50829,1104,5.99511268,2015,San Diego,CA
92107,28360,35.7,69650,42266,2730,9.626234133,2015,San Diego,CA
92108,20548,32,65398,40431,3080,14.98929336,2015,San Diego,CA
92109,46797,30.8,67126,44074,6749,14.42186465,2015,San Diego,CA
92110,28789,32.1,61022,31954,3800,13.19948591,2015,San Diego,CA
92111,49375,36.4,58197,28026,8593,17.4035443,2015,San Diego,CA
92113,57737,25.9,28405,13106,20766,35.96653792,2015,San Diego,CA
92114,69798,33.2,56679,18915,11762,16.85148572,2015,San Diego,CA
92115,62308,28.3,44334,21778,15993,25.66765102,2015,San Diego,CA
92116,33110,34.8,56731,38071,4065,12.27725763,2015,San Diego,CA
92117,53477,39.4,65325,34113,5999,11.21790676,2015,San Diego,CA
92118,22939,39.8,90256,50693,1207,5.261781246,2015,San Diego,CA
92119,24265,42.8,71071,34344,1908,7.863177416,2015,San Diego,CA
92120,27135,41,81718,44123,2314,8.527731712,2015,San Diego,CA
92121,4503,29.5,98750,43037,904,20.07550522,2015,San Diego,CA
92122,46104,30.7,75216,41682,9942,21.56428943,2015,San Diego,CA
92123,29955,32.6,70578,32238,3131,10.45234518,2015,San Diego,CA
92124,30135,31.6,79174,36144,1982,6.577069852,2015,San Diego,CA
92126,79589,34.1,86037,31324,6040,7.588988428,2015,San Diego,CA
92127,43033,36.6,123324,50812,1281,2.976785258,2015,San Diego,CA
92128,48906,43.2,91046,44456,2287,4.676317834,2015,San Diego,CA
92129,54735,38,109776,41178,2832,5.17402028,2015,San Diego,CA
92130,51262,37.9,132289,59757,3546,6.917404705,2015,San Diego,CA
92131,34039,38.8,120496,51082,1308,3.842651077,2015,San Diego,CA
92139,36934,33.1,58050,20371,4956,13.41853035,2015,San Diego,CA
92145,2145,37.8,228036,69180,25,1.165501166,2015,San Diego,CA
92154,88292,32.8,60380,18562,12732,14.42033253,2015,San Diego,CA
92173,32355,29.5,35605,12115,9052,27.97712873,2015,San Diego,CA
95110,19682,30.9,69260,31704,3942,20.02845239,2015,San Jose,CA
95111,62157,32.5,58562,19819,10518,16.9216661,2015,San Jose,CA
95112,60130,29.9,52009,27369,11768,19.57092965,2015,San Jose,CA
95113,1169,35.2,68929,59752,425,36.35585971,2015,San Jose,CA
95116,54217,33.3,47805,17962,10545,19.44961912,2015,San Jose,CA
95117,31613,33.4,68214,33559,4013,12.69414481,2015,San Jose,CA
